APP;CLIENT;SERVER;METHOD;URL;TRACE;ERROR_MESSAGE;COUNT
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.UnityCoreNetworkBridge,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequestRunnable,com.unity3d.services.core.request.WebRequestRunnable,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:49586;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.UnityCoreNetworkBridge,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequestRunnable,com.unity3d.services.core.request.WebRequestRunnable,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;222
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.PangleNetworkBridge,com.bytedance.sdk.component.b.a.a$b.a,com.bytedance.sdk.component.b.a.a$b.a$a,com.bytedance.sdk.component.b.a.a$b.b,com.bytedance.a.a.d.d.f,com.bytedance.sdk.component.b.a.a$b.a,com.bytedance.a.a.d.b.d,com.bytedance.sdk.openadsdk.core.o,com.bytedance.sdk.openadsdk.b.t,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,android.os.Handler,android.os.Looper,android.os.HandlerThread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46418;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;215
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46420;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.PangleNetworkBridge,com.bytedance.sdk.component.b.a.a$b.a,com.bytedance.sdk.component.b.a.a$b.a$a,com.bytedance.sdk.component.b.a.a$b.b,com.bytedance.a.a.d.d.f,com.bytedance.sdk.component.b.a.a$b.a,com.bytedance.a.a.d.b.d,com.bytedance.sdk.openadsdk.core.o,com.bytedance.sdk.openadsdk.b.t,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,com.bytedance.sdk.openadsdk.b.h,android.os.Handler,android.os.Looper,android.os.HandlerThread;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AmazonNetworkBridge,com.amazon.device.ads.DtbHttpClient,com.amazon.device.ads.DtbHttpClient,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.a0,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46422;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AmazonNetworkBridge,com.amazon.device.ads.DtbHttpClient,com.amazon.device.ads.DtbHttpClient,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.DTBAdRequest,com.amazon.device.ads.a0,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46424;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;215
com.aws.android;No local IP;-;Frida - socketChannel.open;-;No trace;-;5
com.aws.android;No local IP;-;Frida - socket.connect;-;No trace;-;222
com.aws.android;No local IP;-;No method;-;No trace;-;10
com.aws.android;No local IP;-;No method;-;No trace;-;10
com.aws.android;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.kochava.core.network.base.internal.NetworkBaseRequest,com.kochava.core.network.internal.NetworkRequest,com.kochava.core.network.internal.NetworkRequest,com.kochava.tracker.payload.internal.Payload,com.kochava.tracker.init.internal.JobInit,com.kochava.core.job.internal.Job,com.kochava.core.task.action.internal.TaskAction,com.kochava.core.task.internal.Task$e,com.kochava.core.task.manager.internal.TaskManager$a,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.aws.android;192.168.0.20:45896;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.kochava.core.network.base.internal.NetworkBaseRequest,com.kochava.core.network.internal.NetworkRequest,com.kochava.core.network.internal.NetworkRequest,com.kochava.tracker.payload.internal.Payload,com.kochava.tracker.init.internal.JobInit,com.kochava.core.job.internal.Job,com.kochava.core.task.action.internal.TaskAction,com.kochava.core.task.internal.Task$e,com.kochava.core.task.manager.internal.TaskManager$a,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.aws.android;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,okhttp3.internal.platform.Platform,okhttp3.internal.platform.Platform,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient$Builder,okhttp3.OkHttpClient$Builder,com.adsbynimbus.request.OkHttpNimbusClient,com.adsbynimbus.request.OkHttpNimbusClient,com.adsbynimbus.request.RequestExtensions,k3,com.adsbynimbus.NimbusAdManager,com.aws.android.bid.nimbus.NimbusBidProvider,com.aws.android.bid.nimbus.NimbusBidProvider,com.aws.android.app.SpriteApplication,com.aws.android.app.SpriteApplication,android.app.Instrumentation,android.app.ActivityThread,android.app.ActivityThread,android.app.ActivityThread,android.app.ActivityThread$H,android.os.Handler,android.os.Looper,android.app.ActivityThread,java.lang.reflect.Method,com.android.internal.os.RuntimeInit$MethodAndArgsCaller,com.android.internal.os.ZygoteInit;-;54
com.aws.android;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,okhttp3.internal.platform.Platform,okhttp3.internal.platform.Platform,okhttp3.OkHttpClient,okhttp3.OkHttpClient,okhttp3.OkHttpClient$Builder,okhttp3.OkHttpClient$Builder,com.aws.android.lib.io.Http,com.aws.android.app.api.tou.TouApi,com.aws.android.app.api.tou.TouApi,com.aws.android.app.SpriteApplication,com.aws.android.app.SpriteApplication,android.app.Application,android.app.Activity,androidx.fragment.app.FragmentActivity,androidx.appcompat.app.AppCompatActivity,com.aws.android.app.ui.BaseActivity,com.aws.android.app.ui.HomeActivity,android.app.Instrumentation,android.app.Activity,android.app.ActivityThread,android.app.servertransaction.TransactionExecutor,android.app.servertransaction.TransactionExecutor,android.app.servertransaction.TransactionExecutor,android.app.servertransaction.TransactionExecutor,android.app.ActivityThread$H,android.os.Handler,android.os.Looper,android.app.ActivityThread,java.lang.reflect.Method,com.android.internal.os.RuntimeInit$MethodAndArgsCaller,com.android.internal.os.ZygoteInit;-;54
com.aws.android;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.platform.AndroidPlatform,okhttp3.internal.connection.RealConnection,okhttp3.internal.connection.RealConnection,okhttp3.internal.connection.RealConnection,okhttp3.internal.connection.ExchangeFinder,okhttp3.internal.connection.ExchangeFinder,okhttp3.internal.connection.ExchangeFinder,okhttp3.internal.connection.RealCall,okhttp3.internal.connection.ConnectInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.cache.CacheInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.BridgeInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RetryAndFollowUpInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.connection.RealCall,okhttp3.internal.connection.RealCall,retrofit2.OkHttpCall,com.jakewharton.retrofit2.adapter.rxjava2.CallObservable,io.reactivex.Observable,com.jakewharton.retrofit2.adapter.rxjava2.BodyObservable,io.reactivex.Observable,io.reactivex.internal.operators.observable.ObservableSubscribeOn$SubscribeTask,io.reactivex.Scheduler$DisposeTask,io.reactivex.internal.schedulers.ScheduledRunnable,io.reactivex.internal.schedulers.ScheduledRunnable,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
